,punjabi_text,result
9550,ਜੋ ਵੀ ਤੁਸੀਂ  ਕੈਨਵਸ ਤੇ ਕੀਤਾ ਹੈ ਇੱਕ ਤਬਾਹੀ ਹੈ .,1
9551,"ਸੂਰਜ ਦੀ  , ਦੂਜਿਆਂ ਦੇ ਰਾਹ ਨੂੰ ਪ੍ਰਕਾਸ਼ਮਾਨ ਕਰੋ , ਦੁਨੀਆਂ ਮੁਸਕਰਾਉਂਦੀ ਹੈ",0
9552,"ਛੋਟੀਆਂ ਲੱਤਾਂ ਨੂੰ ਚਾਲੂ ਕਰੋ , ਸੰਗੀਤ ਦੀ ਲਹਿਰ ਫੜੋ",0
9553,ਮੈਂ ਇੰਨਾ ਕੋਡ ਲਿਖਦਾ ਹਾਂ ਕਿ ਕੋਡ ਦੀਆਂ ਲਾਈਨਾਂ ਮੇਰੀਆਂ ਅੱਖਾਂ ਵਿੱਚ ਦਿਖਾਈ ਦੇ ਰਹੀਆਂ  .,1
9554,"ਮੈਂ ਤੁਹਾਡੀਆਂ ਤਸਵੀਰਾਂ ਖਰੀਦਣ  ਬਹੁਤ ਜ਼ਿਆਦਾ ਪੈਸਾ ਨਹੀਂ ਦੇ ਸਕਦਾ , ਭਾਵੇਂ ਕਿ ਮੈਂ ਕਰੋੜਪਤੀ ਹਾਂ .",1
9555,"ਕੀ ਬਹੁਤ ਮਿਹਨਤ ਕੀਤੀ ਹੈ , ਕੋਈ ਵੀ ਕੀ ਵੇਖੇਗਾ ?",1
9556,"ਬਾਰੇ ਨਾ ਸੋਚੋ ,  ਤੁਹਾਡੇ  ਕੁਝ ਵੀ ਨਹੀਂ ਕਰੇਗਾ ... ਘੱਟੋ ਘੱਟ ਹੁਣ !",1
9557,"ਮੈਂ ਜਿੰਮ ਵਿਚ ਜਿਆਦਾ ਕੈਲੋਰੀ ਸਾੜਦਾ ਹਾਂ , ਮੈਂ  ਵਿਚ ਖਾਣੇ ਵਿਚ ਵਾਪਸ  !",1
9558,"ਮੈਡਮ ,  ਇੰਨੀ ਉੱਚੀ ਆਵਾਜ਼ ਵਿੱਚ ਚੀਕਣ  ਕਹਿ ਰਹੀ ਹੈ ਕਿ ਅਸੀਂ ਬੋਲ਼ੇ ਜਾਪਦੇ ਹਾਂ !",1
9559,ਅਦਾਕਾਰ ਅਜਿਹਾ ਵੱਡਾ ਤਾਰਾ ਹੈ ਜਿਸਦਾ ਉਸਨੂੰ ਅਦਾਕਾਰੀ ਦੀ ਜ਼ਰੂਰਤ ਨਹੀਂ ਹੈ .,1
9560,"ਰੋਜ਼ਾਨਾ ਕੁਝ ਨਵਾਂ ਸਿੱਖੋ , ਗਿਆਨ ਦੇ ਦੀਵਾ ਨੂੰ ਰੋਸ਼ਨ ਕਰਦੇ ਰਹੋ",0
9561,ਪੇਂਟਿੰਗ ਨੂੰ  ਵਿਚ ਮੈਨੂੰ ਇੰਨਾ ਸਮਾਂ ਲੱਗਿਆ ਕਿ ਮੈਂ ਬੁੱ .ਾ ਹੋ ਗਿਆ,1
9562,"ਕਿਤਾਬਾਂ ਦੇ ਪੰਨਿਆਂ ਵਿਚ ਗੁਆਉਣਾ , ਚਮਤਕਾਰਾਂ ਦੀ ਦੁਨੀਆਂ ਵਿਚ ਭਟਕਣਾ",0
9563,"ਹੇ ਭਰਾ , ਜਿੰਮ ਵਿੱਚ ਬਹੁਤ ਸਾਰੀਆਂ ਕੁੜੀਆਂ ਨੂੰ ਯਾਦ  ਰਿਹਾ ਹੈ , ਮੈਂ ਆਪਣੀ  ਨੂੰ ਭੁੱਲ ਜਾਂਦਾ ਹਾਂ .",1
9564,"ਹੱਸਣ ਵਾਲੇ ਜੀਓ ,   ਦਾ ਅਨੰਦ  ਅਤੇ ਮੁਸਕਰਾਹਟ ਨਾਲ ਜ਼ਿੰਦਗੀ ਦਾ ਗਾਣਾ ਗਾਓ",0
9565,"ਨੋਬਲ ਪੁਰਸਕਾਰ ਤੁਹਾਡੀ ਕੋਚਿੰਗ ਕਲਾਸ ਵਿਚ ਖੁਦ  , ਤਾਂ ਸਹੀ ?",1
9566,"ਜੇ ਤੁਸੀਂ ਕ੍ਰਿਕਟ ਮੈਚ ਦੇਖਣਾ ਚਾਹੁੰਦੇ ਹੋ , ਤਾਂ ਟੀਵੀ 'ਤੇ ਦੇਖੋ , ਤੁਸੀਂ ਬਾਹਰ ਨਿਕਲਦੇ ਹੋ , ਬੇਕਾਰ ਖੁਸ਼ਬੂ ਹੋ ਜਾਂਦੇ ਹੋ .",1
9567,ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਕਿ ਹੁਣ ਮੈਨੂੰ ਓਲੰਪਿਕ ਵਿੱਚ ਵੀ ਭਾਗ ਲੈਣਾ ਚਾਹੀਦਾ ਹੈ .,1
9568,ਦੀਆਂ ਤਸਵੀਰਾਂ ਇੰਨੀਆਂ ਯਥਾਰਥਵਾਦੀ  ਕਿ ਤੁਸੀਂ ਉਨ੍ਹਾਂ ਨੂੰ ਵੇਖ ਕੇ ਆਪਣਾ ਖਾਣਾ ਗੁਆ ਸਕਦੇ ਹੋ .,1
9569,ਮੈਨੂੰ ਚਿੰਤਾ ਹੈ ਕਿ  ਸਾਡੀ ਗੋਪਨੀਯਤਾ ਤੇ ਹਮਲਾ  ਸਕਦੀ ਹੈ .,1
9570,ਚੀਜ਼ ਸਿਰਫ ਤੁਹਾਡੀ ਪੜ੍ਹਾਈ ਨਾਲ ਦੁਨੀਆ ਵਿੱਚ ਰਹਿੰਦੀ ਹੈ .,1
9571,"ਭਰਾ , ਜਿਮ ਵਿਚ  ਕੋਈ ਬਹੁਤ ਫਿੱਟ ਵੇਖਦਾ ਹੈ ਕਿ ਮੈਨੂੰ ਕਿਸੇ ਅਪਰਾਧੀ ਵਾਂਗ ਮਹਿਸੂਸ ਹੁੰਦਾ ਹੈ .",1
9572,"ਫਿੱਟ ਵੇਖਣ  ਜਿਮ ਜਾਓ ,  ਸਿਹਤਮੰਦ ਭੋਜਨ ਨਾ ਖਾਓ .",1
9573,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ ਪਿਛਲੇ ਜੀਵਨ ਵਿੱਚ ਵੀ ਰਾਜਨੀਤੀ ਬਾਰੇ ਸੋਚਦਾ ਸੀ .,1
9574,ਹੁਣ    ਨੂੰ ਆਪਣੇ  ਨੂੰ ਅਪਗ੍ਰੇਡ    ਗਿਆ ਹੈ.ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਕਿ  ਮਨੁੱਖ ਦੀ ਜ਼ਰੂਰਤ ਨਹੀਂ ਹੈ !,1
9575,ਪੇਂਟਰ ਦੇ ਕੰਮ ਅਜਿਹੇ  ਕਿ ਦਰਸ਼ਕ ਨੂੰ ਸਿੱਧੇ  ਗੈਲਰੀ ਤੋਂ ਹਸਪਤਾਲ ਜਾਣਾ ਪੈ ਸਕਦਾ ਹੈ .,1
9576,ਸਟੰਟ  ਤੋਂ ਬਿਨਾਂ ਇੱਕ ਐਕਸ਼ਨ ਸੀਨ ਕਰਨਾ ਮੁਸ਼ਕਲ ਹੈ !,1
9577,`` ਲਾਈਵ '' ਵਿਚ ਤੁਸੀਂ ਇੰਨੀ ਦੇਰ ਨਾਲ ਕੀ ਦੱਸ ਰਹੇ ਹੋ ? ``,1
9578,"ਰਚਨਾਤਮਕਤਾ ਦਾ ਜਾਦੂ ,  ਕੰਮ ਨੂੰ ਮਜ਼ੇਦਾਰ ਬਣਾਓ",0
9579,"``  ਪੇਂਟਿੰਗ ਨੂੰ ਵੇਖਦਿਆਂ , ਮੈਂ ਮਹਿਸੂਸ ਕੀਤਾ ਕਿ ਪੇਂਟਰ ਪੇਂਟਿੰਗ  ਵਿੱਚ  ਲਾਸ਼ ਨੂੰ ਵੇਖੇਗਾ ! `` ( ਜਦੋਂ ਪੇਂਟਿੰਗ ਬਹੁਤ ਡਰਾਉਣਾ ਹੈ )",1
9580,"ਬਚਾਓ , ਹੱਸਣਾ , ਸੁਪਨੇ ਨੂੰ ਵੇਖੋ , ਸੁੰਦਰ ਯਾਦਾਂ ਬਣਾਓ",0
9581,ਡਰਾਮੇ ਵਿਚ ਬਹੁਤ ਸਾਰੇ ਅੱਖਰ  ਕਿ  ਹੈ .,1
9582,"ਕੁਦਰਤ ਦੀ ਗੋਦ ਵਿਚ ਸੈਰ ਕਰੋ , ਸ਼ਾਂਤੀ  ਅਤੇ ਦੁਨੀਆਂ ਸਿਖਾਓ",0
9583,"ਮਨੁੱਖਾਂ ਨਾਲੋਂ ਵਧੀਆ ? ਸ਼ਾਇਦ ,  ਕੀ ਤੁਸੀਂ ਦਿਆਲੂ ਅਤੇ  ਮਨੁੱਖਾਂ ਵਰਗੇ ਹੋ ਸਕਦੇ ਹੋ ?",1
9584,ਗਾਇਕੀ ਦੀ ਆਵਾਜ਼ ਇੰਨੀ ਮਿੱਠੀ ਹੈ ਕਿ ਕੰਨ  ਉਨ੍ਹਾਂ ਤੋਂ ਬਚਣਾ ਬੰਦ ਕਰਦੇ  .,1
9585,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ ਸਰੀਰਕ ਸਿੱਖਿਆ ਦਾ ਇਕੱਲਾ ਵਿਅਕਤੀ ਹਾਂ ਜੋ  ਵਿੱਚ ਮਜ਼ੇਦਾਰ ਨਹੀਂ ਹੈ .,1
9586,ਉਨ੍ਹਾਂ   ਤਿਉਹਾਰ ਸਿਰਫ ਫੋਟੋਆਂ ਖਿੱਚਣ ਅਤੇ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਪੋਸਟ  ਦਾ ਬਹਾਨਾ ਹੈ !,1
9587,"ਬਹੁਤ ਸਾਰੀਆਂ ਫਿਲਮਾਂ ਤੋਂ ਬਾਅਦ ਵੀ , ਰਾਸ਼ਟਰੀ ਪੁਰਸਕਾਰ ਅਜੇ ਪ੍ਰਾਪਤ ਨਹੀਂ ਹੋਇਆ ਹੈ ! ਸ਼ਾਇਦ ਇੱਥੇ ਅਦਾਕਾਰੀ ਦਾ ਕੋਈ ਪੱਧਰ ਨਹੀਂ ਹੈ !",1
9588,ਭਾਸ਼ਾ  ਹਥਿਆਰ ਹੈ ਜਿਸ ਦੀ ਸਮਝਦਾਰੀ ਨਾਲ ਵਰਤੀ ਜਾ ਸਕਦੀ ਹੈ !,1
9589,"ਡਰਾਇੰਗ ਬਹੁਤ ਵਧੀਆ ਹੈ ਕਿ  ਨੂੰ ਅਜਾਇਬ  ਵਿਚ ਨਹੀਂ ਰੱਖਿਆ ਜਾ ਸਕਦਾ , ਕਿਉਂਕਿ  ਬਾਕੀ ਦੇ ਕਲਾ ਦੇ ਕੰਮਾਂ ਨੂੰ ਘਟਾ ਦੇਵੇਗਾ .",1
9590,"ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਨਿੱਜਤਾ ਬਾਰੇ ਗੱਲ ਕਰਨਾ ਬੇਕਾਰ ਹੈ ,  ਚੀਜ਼ ਦੇਖ ਰਹੀ ਹੈ !",1
9591,"ਮੈਨੂੰ ਕੰਪਨੀ ਵਿਚ ਕੰਮ  ਦਾ ਕੋਈ  ਨਹੀਂ ਹੈ , ਮੈਂ ਸਿਰਫ ਸਿਖਰ ਤੇ ਕੰਮ ਕਰਦਾ ਹਾਂ .",1
9592,ਕਵਿਤਾ ਵਿਚ ਕਵੀ ਨੇ ਸ਼ਬਦਾਂ ਦਾ  ਜਾਦੂ ਖੇਡਿਆ ਹੈ ਜੋ ਜਿਵੇਂ ਹੀ ਅਸੀਂ ਕਿਸੇ ਹੋਰ ਸੰਸਾਰ ਤੇ ਪਹੁੰਚਦੇ ਹਾਂ .,1
9593,ਕੋਈ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਇੰਨਾ ਸੰਪੂਰਨ ਲੱਗਦਾ ਹੈ ਕਿ  ਲਗਦਾ ਹੈ ਕਿ ਮੇਰੀ ਜ਼ਿੰਦਗੀ ਵਿਚ ਕੁਝ  ਹੈ . ( ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ  ਕੋਈ ਇੰਨਾ ਸੰਪੂਰਨ ਲੱਗਦਾ ਹੈ,1
9594,ਜੇ ਅਲਜਬਰਾ ਜ਼ਿੰਦਗੀ ਹੈ ਤਾਂ ਜ਼ਿੰਦਗੀ ਬਹੁਤ ਬੇਕਾਰ ਹੈ .,1
9595,ਤੁਹਾਡਾ ਕੋਡ ਇੰਨਾ ਸਪਸ਼ਟ ਹੈ ਕਿ  ਕੋਈ ਤੁਹਾਨੂੰ ਵੇਖਣ ਤੋਂ ਬਾਅਦ ਹੀ ਸ਼ੀਸ਼ਾ ਫੜਨਾ ਚਾਹੁੰਦਾ ਹੈ .,1
9596,"ਵੋਟਾਂ ਦੇ ਖੰਭ ਲਗਾਓ , ਮਨੁੱਖਤਾ ਦੀ ਤਰੱਕੀ  ਰਾਹ ਖੋਲ੍ਹੋ",0
9597,"ਪਿਤਾ ਦੇ ਹੱਥਾਂ ਵਿਚ ਭਰੋਸਾ ਰੱਖੋ ,  ਮੁਸ਼ਕਲ ਪਹਾੜ ਨੂੰ ਪਾਰ ਕਰੋ ਅਤੇ ਫਰਸ਼ 'ਤੇ ਪਹੁੰਚੋ",0
9598,``  ਡਰਾਇੰਗ ਇੰਨੀ ਮਾੜੀ ਹੈ ਕਿ  ਵੇਖਣ ਤੋਂ ਬਾਅਦ  ਰੋਣਾ ਸ਼ੁਰੂ ਕਰਨਾ ਸ਼ੁਰੂ  ਦੇਵੇਗਾ . '',1
9599,ਡਰਾਇੰਗ ਵਿਚ ਬਹੁਤ ਸਾਰੀਆਂ ਲਾਈਨਾਂ  ਕਿ ਮੈਂ ਉਨ੍ਹਾਂ ਵਿਚ ਗਵਾਚ ਗਿਆ ਹਾਂ,1
9600,ਮੈਂ  ਰੁੱਖ ਬਣਾਇਆ ਹੈ ਜੋ ਗੰਭੀਰਤਾ ਦੇ ਨਿਯਮਾਂ ਨੂੰ ਸਵੀਕਾਰ  ਤੋਂ ਇਨਕਾਰ ਕਰਦਾ ਹੈ .,1
9601,"ਬੁਕਸ ਫੋਨ ਕਰੋ ,  ਗਿਆਨ ਦੇ ਖਜ਼ਾਨੇ ਨੂੰ ਖੋਲ੍ਹ ਦੇਵੇਗੀ",0
9602,ਕੀ ਤੁਸੀਂ ਰੰਗਾਂ ਨਾਲ ਮਜ਼ਾਕ  ਰਹੇ ਹੋ ?,1
9603,"ਕੁਦਰਤ ਦੀ ਗੋਦ ਵਿਚ ਸ਼ਾਂਤੀ ਪਾਓ , ਤਾਜ਼ਗੀ ਦੇਣ  ਵਾਪਸ ਜਾਓ",0
9604,``  ਬਹੁਤ ਹਾਸੋਹੀਣਾ ਹੈ ਕਿ ਮੈਂ ਹੱਸਣਾ ਬੰਦ ਨਹੀਂ  ਸਕਦਾ . '',1
9605,ਮੈਨੂੰ ਨਹੀਂ ਲਗਦਾ ਕਿ ਤੁਹਾਡੀ ਪੇਂਟਿੰਗ ਕਿਸੇ ਨੂੰ ਪ੍ਰੇਰਿਤ ਕਰੇਗੀ .,1
9606,"ਜ਼ਿੰਦਗੀ ਦੇ   ਮਨਾਓ , ਜੀਓ",0
9607,ਏਨੀ ਇੰਨੀ  ਰੱਖੀ ਹੈ ਕਿ  ਸਾਡੇ  ਨੂੰ ਵੀ ਪੜ੍ਹ ਸਕਦੀ ਹੈ ! ਹੁਣ ਸਾਨੂੰ ਕਿਸੇ ਤੋਂ ਕੁਝ ਵੀ ਲੁਕਾਉਣ ਦੀ ਜ਼ਰੂਰਤ ਨਹੀਂ ਹੈ !,1
9608,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ ਸਰੀਰਕ ਸਿੱਖਿਆ ਦਾ ਇਕੱਲਾ ਵਿਅਕਤੀ ਹਾਂ ਜੋ  ਵਿੱਚ ਮਜ਼ੇਦਾਰ ਨਹੀਂ ਹੈ .,1
9609,ਲੰਗੜੇ ਲਤ੍ਤਾ ਤੋਂ ਚੱਲ ਰਹੇ ਮੁਕਾਬਲੇ ਵਿੱਚ ਕੌਣ ਹਿੱਸਾ ਲਵੇਗਾ ?,1
9610,"ਪੇਂਟਿੰਗ ਨੂੰ ਵੇਖਦਿਆਂ , ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਕਿ ਕਲਾਕਾਰ ਰੰਗਾਂ ਦੀ ਪਛਾਣ ਨਹੀਂ ਕਰਦਾ .",1
9611,ਪੀਟੀ ਬਟੂਬਿਟ ਵਿੱਚ  ਹਾਸਾ ਹੁੰਦਾ ਹੈ ਜਦੋਂ ਕੋਈ ਡਿੱਗਦਾ ਹੈ .,1
9612,ਕਵਿਤਾ ਵਿਚ ਇੰਨੀ ਕਵਿਤਾ ਹੈ ਕਿ ਸ਼ਬਦਾਂ ਦੇ ਹੰਝੂ ਵੀ ਛਿੜੇ ਜਾਣਗੇ .,1
9613,"ਸਿਰਫ ਕਾਮੇਡੀ ਨੂੰ ਕਿਵੇਂ ਜਾਣਦੇ  ,  ਕੋਈ ਹੋਰ ਅੱਖਰ ਨਹੀਂ ਖੇਡ ਸਕਦਾ !",1
9614,"ਬਹੁਤ ਸਾਰੀਆਂ ਡਿਗਰੀਆਂ ਪ੍ਰਾਪਤ ਕਰੋ ,  ਨੌਕਰੀ  ਸਿਰਫ ਹੇਠ ਦਿੱਤੇ ਚੇਲੇ .",1
9615,"ਹਵਾਵਾਂ ਨਾਲ ਨੱਚੋ , ਜ਼ਿੰਦਗੀ ਦੇ ਖੁੱਲੇ ਸਮੇਂ ਉਮੀਦਾਂ ਦਾ ਇੱਕ ਦੀਵਾ ਕਰੋ",0
9616,"ਹਫ਼ਤੇ ਵਿਚ  ਵਾਰ ਜਿੰਮ ਜਾਣ  ਵੀ ਕਾਫ਼ੀ ਹੈ ,  ਕਾਫ਼ੀ ਹੈ !",1
9617,"ਸ਼ੇਰ ਅਤੇ ਗਜ਼ਲਜ਼ਲਜ਼ਲਜ਼ ਫੇਸਬੁੱਕ 'ਤੇ ਲਿਖੋ ,  ਆਪਣੀ ਜ਼ਿੰਦਗੀ ਜੀਉਣ ਵਿਚ",1
9618,"ਮੈਂ ਬਹੁਤ ਖੁਸ਼ਕਿਸਮਤ ਹਾਂ ਕਿ ਮੈਨੂੰ ਬਹੁਤ ਜ਼ਿਆਦਾ ਪੈਸਾ ਅਤੇ ਪ੍ਰਸਿੱਧੀ ਮਿਲ  ਹੈ , ਮੇਰੀ ਕਿਸਮਤ ਚੰਗੀ ਹੈ .",1
9619,"ਹੈਰਾਨੀਜਨਕ ,  ਰੁੱਖ ਉਲਟਾ ਵੱਧ ਰਿਹਾ ਹੈ !",1
9620,"ਚਲੋ ਮਾਨਸਿਕ ਸਿਹਤ ਬਾਰੇ ਗੱਲ ਕਰੀਏ ,  ਆਪਣੇ ਦਿਮਾਗ ਨੂੰ ਫਿਲਟਰ ਕਰਕੇ ਦਿਖਾਓ .",1
9621,"ਮੀਂਹ ਦੀਆਂ ਬੂੰਦਾਂ ਨਾਲ ਇਸ਼ਨਾਨ ਕੀਤੇ ਦਰਾਂ , ਕੁਦਰਤ ਦਾ ਇਸ਼ਨਾਨ ਕਰਨਾ ਵੱਖਰਾ ਮਜ਼ੇਦਾਰ ਹੈ",0
9622,"ਕਰਨਾ ਚਾਹੁੰਦੇ ਹੋ ,  ਜਿੰਮ ਦੇ ਮਾਰਗ ਨੂੰ ਭੁੱਲ  !",1
9623,"ਪਹਿਲੀ ਕਿਤਾਬ ਖੋਲ੍ਹਣਾ , ਜਾਦੂਈ ਸੰਸਾਰ ਵਿਚ",0
9624,"ਉਸੇ ਤਰ੍ਹਾਂ ਦੀਆਂ ਫਿਲਮਾਂ  ਵਾਲੀਆਂ ਫਿਲਮਾਂ  ਨਾਲ , ਕੋਈ ਹੋਰ ਰੋਲ ਨਾਟਕ ਨਹੀਂ ਦੇ ਸਕਦਾ ?",1
9625,ਮੇਰੀ ਡਰਾਇੰਗ ਪ੍ਰਤਿਭਾ ਇੰਨੀ ਲੁਕ  ਹੈ ਕਿ ਮੈਨੂੰ  ਵੀ ਨਹੀਂ ਪਤਾ ਕਿ  ਕਿੱਥੇ ਹੈ .,1
9626,"ਹੁਣ ਡਾਕਟਰ  ਦਾ ਸਮਾਂ  ਗਿਆ ਹੈ ,  ਸਮਾਂ ਹੈ ਕਿ ਜੀਵ ਵਿਗਿਆਨ ਨੂੰ ਭੁੱਲ ਜਾਓ ਅਤੇ ਮਰੀਜ਼ਾਂ ਦਾ ਇਲਾਜ ਕਰੋ .",1
9627,ਇੰਨੀ ਸ਼ਕਤੀਸ਼ਾਲੀ ਹੈ ਕਿ  ਦੁਨੀਆ ਨੂੰ ਵੀ  ਸਕਦਾ ਹੈ ! ਹੁਣ ਸਾਨੂੰ ਕਿਸੇ ਵੀ ਸਮੱਸਿਆ ਬਾਰੇ ਸੋਚਣ ਦੀ ਜ਼ਰੂਰਤ ਵੀ ਨਹੀਂ ਹੈ !,1
9628,"ਇਮਾਨਦਾਰੀ ਨਾਲ ਜੀਓ , ਸੱਚ ਦੇ ਮਾਰਗ ਤੇ ਚੱਲੋ , ਜ਼ਿੰਦਗੀ ਆਸਾਨ ਹੋਵੇਗੀ",0
9629,ਜੇ ਸਮਾਜਕ ਮੁੱਦੇ ਜੀਵਨ  ਤਾਂ ਜ਼ਿੰਦਗੀ ਬਹੁਤ ਗੰਭੀਰ ਹੈ .,1
9630,"ਪਹਾੜਾਂ ਦੀ ਉਚਾਈ ਨੂੰ ਛੋਹਵੋ , ਉਨ੍ਹਾਂ ਨੂੰ ਆਤਮਿਆਂ ਨੂੰ ਖੰਭ ਲਗਾਓ",0
9631,"ਯਾਰ , ਜਿਮ ਵਿਚ  ਕੋਈ ਬਹੁਤ ਤੰਦਰੁਸਤ ਦਿਖਾਈ ਦਿੰਦਾ ਹੈ ਕਿ ਮੇਰਾ ਵਿਸ਼ਵਾਸ  ਹੋ ਜਾਂਦਾ ਹੈ .",1
9632,"ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ , ਲੋਕ ਪਸੰਦਾਂ ਅਤੇ ਟਿਪਣੀਆਂ ਦੀ  ਪਾਉਂਦੇ ਮਹਿਸੂਸ ਕਰਦੇ  ਕਿ   ਤੋਂ ਬਿਨਾਂ ਨਹੀਂ ਰਹਿ ਸਕਦੇ !",1
9633,"ਹਵਾ ਦੇ ਤੌਰ ਤੇ ਚੱਲੋ , ਇੱਕ ਲਹਿਰ ਦੇ ਤੌਰ ਤੇ ਸਵਿੰਗ , ਨਸ਼ਿਆਂ ਨੂੰ ਛੋਹਵੋ",0
9634,ਗੁਜਰਾਤ ਦਾ ਸਭਿਆਚਾਰ ਅਮੀਰ ਅਤੇ ਵਿਭਿੰਨ ਹੁੰਦਾ ਹੈ,0
9635,ਗਾਣਾ ਬਹੁਤ ਬੇਕਾਰ ਹੈ ਕਿ  ਨੂੰ ਸ਼ਬਦਾਂ ਵਿਚ ਬਿਆਨ ਨਹੀਂ ਕੀਤਾ ਜਾ ਸਕਦਾ .,1
9636,"ਦੋਸਤਾਂ ਨਾਲ ਹਾਸੇ ਦੀ ਨਦੀ , ਯਾਦਾਂ ਅਤੇ ਵਹਾਅ ਦੇ ਪੰਨਿਆਂ ਵਿਚ ਵਹਿ ਜਾਵੇਗੀ",0
9637,"ਪਹਿਲੀ ਰੇ ਨੂੰ ਛੂਹਣਾ , ਉਮੀਦਾਂ ਦੇ ਨਾਲ   ਦਾ ਰੰਗ",0
9638,"ਘੱਟ ਕਹੋ , ਹੋਰ ਸੁਣੋ , ਜ਼ਿੰਦਗੀ ਦੇ  ਨੂੰ ਸਮਝੋ",0
9639,ਰੰਗ ਦਾ ਸੁਮੇਲ ਇੰਨਾ ਹੈਰਾਨੀਜਨਕ ਹੈ ਕਿ  ਨੂੰ ਵੇਖ ਕੇ ਸਤਰੰਗ ਵੀ ਸ਼ਰਮਿੰਦਾ ਹੋ ਜਾਂਦਾ ਹੈ .,1
9640,"ਰੁੱਖ ਚੜ੍ਹਦੇ  , ਜਿਵੇਂ ਕਿ ਅਸੀਂ ਬਾਂਦਰ ਹੋਣ ਜਾ ਰਹੇ ਹਾਂ .",1
9641,"ਆਪਣੀ ਡਰਾਇੰਗ ਨੂੰ ਵੇਖ ਕੇ , ਅਜਿਹਾ ਲਗਦਾ ਹੈ ਕਿ ਕਿਸੇ ਨੇ ਕੈਨਵਸ ਨੂੰ ਉਲਟੀਆਂ  ਦਿੱਤੀਆਂ  .",1
9642,ਸ਼ਾਇਦ  ਮੂਰਤੀ ਬਣਾਉਣ ਵਾਲੇ ਨੇ ਕਲਾ ਦੀ ਕੋਈ ਸ਼੍ਰੇਣੀ ਨਹੀਂ  .,1
9643,ਮੈਨੂੰ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ ਅੱਜ ਆਪਣੇ ਹੇਅਰ ਡਰਾਇਰ ਨੂੰ ਜਿੰਮ ਵਿੱਚ ਲਿਆਉਣਾ ਭੁੱਲ ਗਿਆ ਹਾਂ .,1
9644,"ਜ਼ਿੰਦਗੀ ਹੱਸਣ ,   ਦਾ ਅਨੰਦ  ,  ਜ਼ਿੰਦਗੀ ਦਾ ਸਾਰ ਹੈ",0
9645,"ਅਭਿਨੇਤਰੀਆਂ ਨੂੰ ਕਦੇ ਵੀ ਕਿਸੇ ਤੋਂ ਨਹੀਂ ਡਰਨਾ ਚਾਹੀਦਾ , ਉਨ੍ਹਾਂ ਨੂੰ ਹਮੇਸ਼ਾਂ ਉਨ੍ਹਾਂ ਦੀ ਆਵਾਜ਼ ਜ਼ਰੂਰ ਵਧਾਉਣਾ ਚਾਹੀਦਾ ਹੈ !",1
9646,"ਮਨੁੱਖੀ ਭਾਵਨਾਵਾਂ ? ਹਾਂ , ਮੇਰੇ ਡੇਟਾ ਕੋਲ  ਕੁਝ ਹੈ , ਭਾਵਨਾਵਾਂ ਨੂੰ ਛੱਡ ਕੇ .",1
9647,ਡਾਂਸਰ ਦੇ  ਬਹੁਤ ਚੰਗੇ  ਕਿ ਦਰਸ਼ਕ ਹੱਸਣਗੇ .,1
9648,"ਦੂਜਿਆਂ ਦੀ    ਹੱਥ ਵਧਾਉਂਦੇ ਰਹੋ , ਆਪਣੇ  ਨੂੰ ਖੁਸ਼ੀ ਸਾਂਝੀ ਕਰਕੇ ਖਿੜੋ",0
9649,ਮੈਨੂੰ ਨਹੀਂ ਲਗਦਾ ਕਿ  ਕਿਤਾਬ ਵਿਚ ਕੋਈ  ਵਿਚਾਰ ਹੈ .,1
9650,"ਸਾੱਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ ਹੈ ,   ਧੋਖਾ ਹੈ ,  ਵਿਚ  ਕੀੜੇ-ਮਕੌੜੇ ਲੱਭਣ ਦੀ ਖੇਡ ਹੈ .",1
9651,`` ਤੁਹਾਡੀ ਪੇਂਟਿੰਗ ਬਹੁਤ ਡਰਾਉਣੀ ਹੈ ਕਿ ਮੈਂ ਰਾਤ ਨੂੰ  ਨੂੰ ਵੇਖਣ ਦੀ ਹਿੰਮਤ ਨਹੀਂ  ਸਕਦਾ . '',1
9652,"ਮੀਂਹ ਦੀ ਪਹਿਲੀ ਬੂੰਦ , ਅਨਾਮਾ ਦੀ ਦਾਤ ਜ਼ਮੀਨ ਤੋਂ  ਰਹੀ ਹੈ",0
