,guj_text,result
4798,"ફિલ્મના દિગ્દર્શકે વિચાર્યું હશે , `` વાર્તા કેવી રીતે જશે ? અમારું ટ્રેલર અને પોસ્ટર કામ કરશે . ''",1
4799,"માતાની ગોદી , પિતાની છાયા , જીવનનો સૌથી સુંદર દ્રશ્ય",0
4800,આપણે ભાષા વિના કેવી રીતે ભણાવી શકીએ ?,1
4801,"ભૂલોથી શીખો , મજબૂત બનો ,  વધો",0
4802,"જૂના દાદાની વાર્તાઓ , સમયની નદીમાં તરતા પૃષ્ઠો",0
4803,મને લાગે છે કે હું ફક્ત પાછલા જન્મમાં  ગણતરી કરતો હતો .,1
4804,"બીજમાંથી ફૂલોની યાત્રા જુઓ , જીવનના ચક્રને સમજો , સલામી પ્રકૃતિ",0
4805,"ભૂલોથી શીખો , મજબૂત બનો ,  વધો",0
4806,"વ્યાજ  છે ,  બધું છેતરપિંડી છે , હકીકતમાં તે ગરીબોના પૈસા લૂંટવાનો માર્ગ છે .",1
4807,"અભ્યાસને બોજ  બનાવો , રમતમાં શીખો , આનંદથી જ્  ાનનો આનંદ માણો",0
4808,"નદીના કાંઠે ચાલતી વખતે તરંગો , જીવનના પ્રવાહ સાથે રાહત શીખવી",0
4809,"વિલ્સન હિલ સ્ટેશન , ગુજરાતનો તાજ , જ્યાં વાદળોને સ્પર્શ કરવાની લાગણી છે",0
4810,"તેમને ફક્ત    છે , ફ્લોપ કરવા માટે !",1
4811,"હું મારી ફિલ્મ કારકીર્દિથી ખૂબ ખુશ છું , મને કોઈ ફરિયાદ નથી .",1
4812,"જીવનમાં કોઈ લક્ષ્ય નથી , ફક્ત સોશિયલ મીડિયા  પ્રખ્યાત થવા માંગે છે .",1
4813,"કોઈનો ન્યાય  કરો , તમારા જીવનને માવજત કરવામાં વ્યસ્ત રહો",0
4814,"ચંદ્ર  ચાલવું  મારી ઇચ્છા છે , પરંતુ જો સંપત્તિનો અભાવ છે , તો તે મુક્ત રહેશે .",1
4815,"તમારી  જોઈને , અમને અહીં સમાન પ્રશ્ન મળે છે : તમે આટલું સારું કેવી રીતે ગુમાવી શકો ?",1
4816,"વિજ્ .ાનને  તહેવાર બનાવો , મનોરંજન સાથે શીખો , જ્  ાનનો દીવો પ્રકાશિત કરીને જીવનને  અને સુંદર બનાવો",0
4817,"ડિપ્લોમા લઈને  , અમે નોકરી માટે યુટ્યુબ પરના ટ્યુટોરિયલ્સ જોયે છે .",1
4818,તે  કલાત્મક વ્યક્તિ છે કે તે ખાલી કેનવાસને રસપ્રદ  બનાવી શકે છે !,1
4819,માનવતાના સૌથી સુંદર સ્વરૂપને જોઈને હાથ  માટે વિસ્તૃત,0
4820,મારી ડ્રોઇંગ કુશળતા એટલી ઓછી છે કે હું સીધો ઝાડ  બનાવી શકતો નથી .,1
4821,ગિર નેશનલ પાર્ક એશિયન સિંહોનો કુદરતી નિવાસસ્થાન છે,0
4822,"જીવનના માર્ગ  ચાલતા નકામાઓ , દરેક પગલા ભરો",0
4823,શિલ્પકારને પત્થરો કાપવા સિવાય કંઇ  નથી .,1
4824,"હા ભાઈ , હું રાત -દિવસ પુસ્તકોથી વળગી રહ્યો છું , થોડી  ંઘની રાહ જોવી છું .",1
4825,"સૂર્યની જેમ ગ્લો કરો , બીજાના માર્ગને હરખાવું",0
4826,"પ્રામાણિકપણે જીવો , સત્યના માર્ગ  ચાલો , જીવન ખુલશે",0
4827,મને લાગે છે કે હું પાછલા જીવનમાં  મશીનો સાથે હતો .,1
4828,"પુસ્તકો સાથે વાત કરો , તે એકલતામાં  ટેકો આપશે",0
4829,"તમારી પેઇન્ટિંગમાં કોઈ વાર્તા નથી , તે ફક્ત થોડા રંગો છે જે કેનવાસ  વેરવિખેર છે .",1
4830,ગરબા રાસ ગરબા ડાન્સ   વાઇબ્રેન્ટ અને રંગીન તહેવાર છે,0
4831,"હે ભાઈ , જીમમાં ઘણી છોકરીઓને જોઈને , હું મારી વર્કઆઉટ ભૂલી ગયો છું .",1
4832,"હજારો અનુયાયીઓ , પરંતુ વાસ્તવિક જીવનમાં એકલતા .",1
4833,"જીવંત હાસ્ય , દરેક ક્ષણનો આનંદ માણો અને સ્મિત સાથે જીવન ગીત ગાઓ",0
4834,"અનુભવના  ભરો ભરો , પરિપક્વતા દરેક કાર્યમાં પ્રતિબિંબિત થશે",0
4835,"જીવન નાનું છે , તે હસતું રહે છે",0
4836,"પવનમાં આશાઓ ફટકો , પતંગની જેમ જીવન ઉભા કરો",0
4837,"નાના પગલાઓ મોટી મુસાફરીની મુસાફરી કરે છે , જો ઇરાદા મજબૂત હોય , તો ફ્લોર મળી આવે છે",0
4838,"પ્રશ્નો પૂછવાનું   કરો , જવાબમાં તમારા પોતાના ભૂતકાળને  નહીં !",1
